년월,전입시도명,전출시도명,총인구수,남성인구수,여성인구수,0대 남성,10대 남성,20대 남성,30대 남성,40대 남성,50대 남성,60대 남성,70대 남성,80대 남성,90대 남성,100대 남성,0대 여성,10대 여성,20대 여성,30대 여성,40대 여성,50대 여성,60대 여성,70대 여성,80대 여성,90대 여성,100대 여성
202303,인천광역시,울산광역시,103,57,46,2,8,25,8,5,7,2,0,0,0,0,1,6,16,5,9,3,2,1,1,2,0
202303,인천광역시,세종특별자치시,115,66,49,3,6,27,11,2,9,4,3,1,0,0,4,8,10,9,5,6,4,3,0,0,0
202303,인천광역시,경기도,7451,3994,3457,296,322,930,1005,588,454,266,101,30,2,0,269,234,816,781,455,413,296,95,80,17,1
202303,인천광역시,강원도,432,247,185,6,21,102,44,17,21,27,6,3,0,0,4,23,83,20,14,17,13,7,3,1,0
202303,인천광역시,충청북도,347,188,159,5,22,74,37,21,15,8,5,1,0,0,12,11,64,19,9,18,13,7,4,2,0
202303,인천광역시,충청남도,686,394,292,17,43,151,68,33,37,31,10,4,0,0,12,37,103,39,26,28,19,12,11,5,0
202303,인천광역시,전라북도,332,182,150,12,17,63,28,27,14,15,4,2,0,0,11,17,62,18,16,9,7,4,5,1,0
202303,인천광역시,전라남도,301,168,133,4,14,73,16,15,24,10,7,4,1,0,8,15,53,14,8,8,10,5,9,3,0
202303,인천광역시,경상북도,395,218,177,12,28,99,40,15,13,8,2,1,0,0,7,27,54,28,12,20,21,3,4,1,0
202303,인천광역시,경상남도,358,202,156,2,27,97,34,20,12,10,0,0,0,0,4,24,58,30,8,13,12,4,2,1,0
202303,인천광역시,제주특별자치도,222,120,102,9,16,34,21,14,15,7,3,1,0,0,7,16,34,15,12,12,5,1,0,0,0
202303,광주광역시,서울특별시,634,349,285,7,14,129,86,36,35,31,6,5,0,0,14,11,121,48,29,27,18,10,6,1,0
202303,광주광역시,부산광역시,109,59,50,1,2,31,9,7,5,1,2,0,1,0,0,2,30,7,2,3,3,3,0,0,0
202303,광주광역시,대구광역시,41,23,18,0,0,11,5,2,1,3,1,0,0,0,0,1,8,2,3,1,2,0,1,0,0
202303,광주광역시,인천광역시,128,68,60,3,4,24,12,11,7,7,0,0,0,0,3,4,19,12,5,8,6,1,2,0,0
202303,광주광역시,광주광역시,9633,4854,4779,408,354,1112,1006,732,655,396,135,46,10,0,380,375,1179,894,698,528,395,174,122,32,2
202303,광주광역시,대전광역시,96,45,51,3,4,21,8,7,0,2,0,0,0,0,3,3,18,12,8,6,1,0,0,0,0
202303,광주광역시,울산광역시,23,13,10,0,0,7,3,1,1,1,0,0,0,0,1,0,3,2,0,0,1,2,1,0,0
202303,광주광역시,세종특별자치시,42,23,19,1,2,7,2,3,5,2,1,0,0,0,1,1,8,1,3,4,1,0,0,0,0
202303,광주광역시,경기도,660,389,271,22,22,141,75,61,35,25,6,1,1,0,16,14,82,50,46,29,14,9,10,1,0
202303,광주광역시,강원도,59,33,26,0,3,13,7,3,6,1,0,0,0,0,4,1,8,5,3,3,1,0,1,0,0
202303,광주광역시,충청북도,71,37,34,1,0,21,7,6,0,2,0,0,0,0,4,3,17,2,2,1,3,2,0,0,0
202303,광주광역시,충청남도,148,79,69,4,2,32,17,12,7,2,3,0,0,0,6,8,21,12,7,8,5,1,0,1,0
202303,광주광역시,전라북도,532,268,264,10,36,118,33,35,13,12,8,3,0,0,4,35,120,34,25,23,11,6,4,2,0
202303,광주광역시,전라남도,2581,1356,1225,82,101,441,232,187,151,123,20,16,3,0,82,96,382,187,136,148,108,32,38,16,0
202303,광주광역시,경상북도,63,35,28,1,1,20,6,1,4,2,0,0,0,0,1,1,13,4,4,4,0,1,0,0,0
202303,광주광역시,경상남도,121,68,53,5,1,31,13,8,7,2,1,0,0,0,5,5,22,8,4,6,3,0,0,0,0
202303,광주광역시,제주특별자치도,96,45,51,2,2,12,8,12,6,3,0,0,0,0,2,3,20,5,8,9,2,2,0,0,0
202303,대전광역시,서울특별시,1122,614,508,11,49,297,128,46,47,23,8,4,1,0,17,29,246,92,36,41,29,8,9,1,0
202303,대전광역시,부산광역시,199,114,85,5,11,55,19,11,7,4,1,1,0,0,2,4,56,10,4,3,5,0,1,0,0
202303,대전광역시,대구광역시,237,140,97,6,7,74,18,15,11,5,2,2,0,0,5,7,47,16,9,8,3,1,1,0,0
202303,대전광역시,인천광역시,211,126,85,2,6,67,26,8,9,5,3,0,0,0,2,5,43,10,8,8,4,2,2,1,0
202303,대전광역시,광주광역시,155,78,77,1,6,41,14,9,3,1,2,1,0,0,1,9,35,14,10,3,3,1,1,0,0
202303,대전광역시,대전광역시,9614,4871,4743,362,316,1188,1118,700,567,424,139,48,9,0,337,290,1314,931,633,548,383,159,128,18,2
202303,대전광역시,울산광역시,85,51,34,1,3,28,10,4,4,0,1,0,0,0,3,3,11,12,1,3,1,0,0,0,0
202303,대전광역시,세종특별자치시,643,323,320,25,16,86,71,46,39,30,9,1,0,0,27,27,82,75,37,37,22,11,2,0,0
202303,대전광역시,경기도,1390,801,589,29,81,378,162,52,54,34,7,3,1,0,20,58,233,107,51,63,29,16,10,2,0
202303,대전광역시,강원도,209,111,98,13,3,51,22,8,5,5,2,2,0,0,7,16,37,21,1,9,6,0,0,1,0
202303,대전광역시,충청북도,828,444,384,14,37,208,79,34,38,25,6,2,1,0,7,50,190,39,32,27,28,5,5,1,0
202303,대전광역시,충청남도,1476,749,727,22,76,303,135,73,77,41,14,4,4,0,26,100,330,87,52,53,44,11,22,2,0
202303,대전광역시,전라북도,465,241,224,3,16,136,32,17,19,14,4,0,0,0,4,31,116,25,21,10,9,2,5,1,0
202303,대전광역시,전라남도,174,103,71,4,8,55,23,5,3,4,1,0,0,0,3,6,39,4,4,8,4,3,0,0,0
202303,대전광역시,경상북도,390,224,166,8,15,134,33,14,9,6,4,1,0,0,6,23,87,19,9,12,5,2,1,2,0
202303,대전광역시,경상남도,293,164,129,3,12,74,32,14,16,11,1,1,0,0,7,13,62,16,10,4,13,1,3,0,0
202303,대전광역시,제주특별자치도,83,51,32,3,4,24,3,12,3,2,0,0,0,0,0,2,12,6,7,3,2,0,0,0,0
202303,울산광역시,서울특별시,411,209,202,10,9,85,52,25,17,8,2,1,0,0,9,5,95,41,22,16,11,2,1,0,0
202303,울산광역시,부산광역시,843,480,363,11,20,219,94,55,40,24,9,8,0,0,10,12,170,55,30,32,24,18,10,2,0
202303,울산광역시,대구광역시,258,142,116,1,3,84,30,9,8,5,1,1,0,0,4,1,57,24,8,8,8,1,4,1,0
202303,울산광역시,인천광역시,60,36,24,1,2,17,8,4,2,1,0,0,1,0,1,2,9,5,2,2,2,1,0,0,0
202303,울산광역시,광주광역시,34,25,9,1,0,10,10,1,0,3,0,0,0,0,1,0,2,3,1,1,1,0,0,0,0
202303,울산광역시,대전광역시,45,21,24,0,2,10,7,1,0,1,0,0,0,0,1,2,9,5,1,3,2,0,1,0,0
202303,울산광역시,울산광역시,5884,3087,2797,233,195,658,731,448,434,260,105,20,3,0,230,178,568,566,394,388,280,109,72,11,1
202303,울산광역시,세종특별자치시,18,11,7,0,0,2,4,2,2,1,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0
202303,울산광역시,경기도,374,242,132,9,17,102,53,22,23,11,3,1,1,0,3,5,43,26,20,16,7,5,6,1,0
202303,울산광역시,강원도,78,50,28,5,1,12,10,5,12,4,0,1,0,0,2,2,8,5,3,2,4,1,1,0,0
202303,울산광역시,충청북도,61,38,23,1,0,12,7,7,7,3,0,1,0,0,1,0,6,5,3,2,1,0,2,3,0
202303,울산광역시,충청남도,106,68,38,7,0,24,16,12,5,2,2,0,0,0,2,0,16,9,5,3,0,1,1,1,0
202303,울산광역시,전라북도,64,29,35,3,1,7,9,5,1,0,3,0,0,0,4,2,8,7,3,4,5,2,0,0,0
202303,울산광역시,전라남도,57,43,14,1,1,17,8,6,5,4,1,0,0,0,1,1,3,2,1,4,0,0,2,0,0
202303,울산광역시,경상북도,633,366,267,14,20,121,69,43,40,39,15,4,1,0,10,12,83,50,24,37,28,12,9,2,0
202303,울산광역시,경상남도,580,354,226,6,17,143,87,37,38,20,4,1,1,0,12,11,81,44,22,29,10,5,11,1,0
202303,울산광역시,제주특별자치도,50,26,24,1,0,3,8,5,5,2,1,1,0,0,0,1,10,6,0,4,3,0,0,0,0
202303,세종특별자치시,서울특별시,478,232,246,9,10,85,46,35,20,20,6,1,0,0,19,13,72,51,32,26,20,11,1,1,0
202303,세종특별자치시,부산광역시,85,33,52,2,1,14,7,3,2,1,1,2,0,0,6,3,16,11,8,2,6,0,0,0,0
202303,세종특별자치시,대구광역시,68,33,35,4,3,12,4,5,2,2,1,0,0,0,1,5,14,4,3,3,3,1,1,0,0
202303,세종특별자치시,인천광역시,107,54,53,6,3,13,15,2,5,4,5,1,0,0,5,6,11,9,9,3,6,4,0,0,0
202303,세종특별자치시,광주광역시,51,25,26,0,3,11,2,4,3,0,1,1,0,0,0,2,13,5,3,1,1,0,1,0,0
202303,세종특별자치시,대전광역시,790,393,397,25,27,87,106,55,49,31,11,2,0,0,23,20,93,88,56,57,44,12,4,0,0
202303,세종특별자치시,울산광역시,32,15,17,2,0,7,2,2,1,1,0,0,0,0,2,2,5,3,1,2,2,0,0,0,0
202303,세종특별자치시,세종특별자치시,2054,979,1075,99,89,157,258,165,112,74,16,7,2,0,124,86,201,231,186,113,88,29,12,5,0
202303,세종특별자치시,경기도,548,287,261,17,18,74,70,41,36,18,10,3,0,0,27,25,50,58,31,37,19,8,4,2,0
202303,세종특별자치시,강원도,53,28,25,1,1,8,4,7,2,3,2,0,0,0,3,1,6,5,5,1,2,2,0,0,0
202303,세종특별자치시,충청북도,356,172,184,13,12,36,45,30,24,6,2,4,0,0,12,8,51,45,27,24,11,3,2,1,0
202303,세종특별자치시,충청남도,402,201,201,17,17,42,53,28,15,12,14,2,1,0,16,10,58,38,31,21,14,8,5,0,0
202303,세종특별자치시,전라북도,107,51,56,5,2,15,11,15,2,1,0,0,0,0,4,4,16,16,6,0,5,1,4,0,0
202303,세종특별자치시,전라남도,45,29,16,0,3,6,7,6,3,3,1,0,0,0,2,0,5,5,2,0,1,1,0,0,0
202303,세종특별자치시,경상북도,91,47,44,0,3,16,12,8,3,4,1,0,0,0,4,3,20,6,1,4,3,3,0,0,0
202303,세종특별자치시,경상남도,73,41,32,2,1,16,5,9,1,6,1,0,0,0,4,6,6,7,6,1,1,1,0,0,0
202303,세종특별자치시,제주특별자치도,21,13,8,1,1,3,2,3,3,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0
202303,경기도,서울특별시,26808,13600,13208,812,847,3229,3474,1887,1613,1106,431,186,15,0,740,630,3502,3200,1620,1484,1117,514,319,81,1
202303,경기도,부산광역시,1526,879,647,28,41,406,182,94,77,32,9,8,2,0,30,54,251,106,63,68,40,19,9,7,0
202303,경기도,대구광역시,1158,678,480,16,52,339,123,67,36,29,10,6,0,0,24,47,220,78,37,30,24,11,6,3,0
202303,경기도,인천광역시,5837,3219,2618,196,213,867,816,460,368,207,67,23,2,0,179,177,704,577,334,292,216,68,60,11,0
202303,경기도,광주광역시,850,451,399,15,36,208,84,41,42,15,4,5,1,0,18,34,174,62,24,36,24,11,13,3,0
202303,경기도,대전광역시,1417,822,595,24,75,370,172,73,68,27,6,5,2,0,20,42,270,105,42,45,37,17,10,7,0
202303,경기도,울산광역시,625,360,265,17,30,155,79,34,24,19,1,1,0,0,20,31,99,45,21,29,11,6,3,0,0
202303,경기도,세종특별자치시,471,255,216,19,23,75,50,32,36,14,3,2,1,0,14,19,61,41,25,27,18,7,3,1,0
202303,경기도,경기도,104659,54256,50403,4583,4150,10539,13150,8604,6722,4480,1411,552,63,2,4363,3560,9866,10983,7433,6407,4347,1800,1329,300,15
202303,경기도,강원도,2484,1361,1123,59,108,506,219,153,132,120,51,12,1,0,62,86,349,184,126,133,103,34,40,6,0
202303,경기도,충청북도,1901,1075,826,38,75,408,216,111,112,80,22,10,3,0,39,61,298,129,63,92,82,31,27,3,1
202303,경기도,충청남도,3277,1821,1456,130,142,545,379,260,189,123,32,21,0,0,118,112,429,285,168,151,93,37,50,13,0
202303,경기도,전라북도,1443,805,638,35,77,298,136,92,75,54,23,15,0,0,22,56,241,92,58,60,51,21,33,4,0
202303,경기도,전라남도,1232,673,559,32,55,284,88,80,57,48,18,7,4,0,27,42,188,65,54,55,56,19,40,12,1
202303,경기도,경상북도,1816,1084,732,42,97,466,180,120,83,61,25,8,2,0,42,53,266,131,70,76,51,23,15,4,1
202303,경기도,경상남도,1737,1067,670,45,84,488,192,122,72,37,21,6,0,0,38,69,243,121,67,48,48,21,12,3,0
202303,경기도,제주특별자치도,760,373,387,28,37,110,49,62,40,37,7,2,1,0,28,33,121,67,64,37,22,12,2,1,0
202303,강원도,서울특별시,1945,1018,927,31,136,354,149,75,115,104,44,8,2,0,28,96,313,148,92,112,82,31,20,5,0
202303,강원도,부산광역시,186,114,72,6,11,45,24,9,7,10,1,0,1,0,6,4,24,8,10,6,9,3,1,1,0
202303,강원도,대구광역시,155,85,70,5,6,37,12,11,9,2,3,0,0,0,0,7,22,14,8,8,8,2,1,0,0
202303,강원도,인천광역시,524,293,231,15,40,96,28,31,44,34,4,1,0,0,4,26,70,23,25,44,26,8,5,0,0
202303,강원도,광주광역시,62,37,25,1,5,17,4,1,5,3,0,1,0,0,0,6,11,4,2,0,1,0,1,0,0
202303,강원도,대전광역시,203,118,85,13,14,39,28,7,7,8,1,1,0,0,5,8,26,17,4,11,10,3,1,0,0
202303,강원도,울산광역시,86,50,36,3,9,15,5,6,6,5,1,0,0,0,6,5,9,6,2,4,3,1,0,0,0
202303,강원도,세종특별자치시,57,28,29,0,5,8,8,2,3,2,0,0,0,0,0,4,6,8,6,4,1,0,0,0,0
202303,강원도,경기도,2884,1590,1294,67,215,493,235,192,175,153,48,10,1,1,70,175,338,208,118,170,135,33,35,10,2
202303,강원도,강원도,10685,5463,5222,481,577,1147,1061,770,726,487,143,59,12,0,451,520,1046,899,802,655,469,180,153,44,3
202303,강원도,충청북도,408,219,189,10,27,68,40,21,28,15,8,2,0,0,5,26,67,26,16,20,19,3,6,1,0
202303,강원도,충청남도,265,155,110,6,12,48,27,21,19,17,4,1,0,0,2,14,33,16,11,11,15,4,4,0,0
202303,강원도,전라북도,116,60,56,2,13,20,7,7,6,3,1,1,0,0,2,6,21,7,3,5,8,2,2,0,0
202303,강원도,전라남도,122,73,49,3,5,30,12,8,9,5,1,0,0,0,4,3,17,4,7,5,8,0,1,0,0
202303,강원도,경상북도,342,192,150,6,20,71,29,24,24,12,6,0,0,0,4,17,51,21,18,18,14,4,3,0,0
202303,강원도,경상남도,257,138,119,10,15,54,22,17,10,6,4,0,0,0,9,25,29,23,13,6,8,4,1,1,0
202303,강원도,제주특별자치도,81,44,37,2,2,13,8,7,11,1,0,0,0,0,4,2,8,6,5,5,6,1,0,0,0
202303,충청북도,서울특별시,1295,710,585,17,62,308,110,47,82,48,27,9,0,0,19,47,235,94,32,63,51,21,19,4,0
202303,충청북도,부산광역시,207,117,90,3,7,52,20,14,13,7,1,0,0,0,3,3,39,16,10,3,10,2,4,0,0
202303,충청북도,대구광역시,201,122,79,3,5,61,30,11,6,4,1,1,0,0,2,5,42,14,6,4,4,0,2,0,0
202303,충청북도,인천광역시,502,293,209,7,42,119,27,33,30,26,6,2,1,0,10,28,79,26,18,19,22,3,3,1,0
202303,충청북도,광주광역시,103,61,42,2,3,41,9,2,1,2,1,0,0,0,1,2,24,9,1,3,1,1,0,0,0
202303,충청북도,대전광역시,774,414,360,13,31,138,85,45,42,45,14,1,0,0,8,21,151,58,40,40,27,9,5,1,0
202303,충청북도,울산광역시,97,59,38,1,1,31,14,6,1,4,1,0,0,0,2,2,14,8,1,1,5,4,1,0,0
202303,충청북도,세종특별자치시,329,160,169,6,23,39,37,16,21,15,2,1,0,0,11,10,46,33,23,24,15,2,5,0,0
202303,충청북도,경기도,2658,1536,1122,44,217,619,185,150,162,118,28,11,2,0,39,191,372,132,101,120,100,33,31,3,0
202303,충청북도,강원도,561,279,282,8,22,110,35,35,34,26,5,4,0,0,6,57,102,22,24,31,21,7,9,3,0
202303,충청북도,충청북도,11581,5954,5627,543,539,1222,1264,912,760,481,154,69,10,0,559,562,1200,991,850,662,453,171,142,37,0
202303,충청북도,충청남도,603,339,264,16,29,133,68,34,29,24,4,2,0,0,13,19,108,49,25,21,20,1,5,3,0
202303,충청북도,전라북도,225,123,102,3,11,53,26,6,16,6,1,1,0,0,3,13,40,15,6,14,8,1,1,1,0
202303,충청북도,전라남도,144,81,63,3,4,35,14,7,10,5,1,2,0,0,4,4,25,11,5,6,4,2,2,0,0
202303,충청북도,경상북도,467,234,233,12,17,99,44,23,16,19,3,1,0,0,7,24,101,31,22,23,13,7,5,0,0
202303,충청북도,경상남도,291,177,114,5,15,83,24,22,18,8,2,0,0,0,7,12,40,17,19,10,6,2,1,0,0
202303,충청북도,제주특별자치도,73,36,37,4,1,13,7,7,3,1,0,0,0,0,0,5,11,8,4,5,2,1,1,0,0
202303,충청남도,서울특별시,1896,967,929,41,64,323,188,88,118,96,33,14,2,0,30,73,304,152,102,118,88,35,21,6,0
202303,충청남도,부산광역시,309,180,129,7,7,80,31,21,20,9,4,1,0,0,8,13,34,28,11,18,12,2,3,0,0
202303,충청남도,대구광역시,294,175,119,2,7,86,38,26,13,1,1,1,0,0,11,17,43,11,17,9,5,4,2,0,0
202303,충청남도,인천광역시,739,427,312,16,41,138,69,47,50,53,12,1,0,0,9,36,85,43,32,38,49,11,8,1,0
202303,충청남도,광주광역시,222,122,100,3,12,54,18,17,15,1,2,0,0,0,9,15,28,24,8,8,6,0,2,0,0
202303,충청남도,대전광역시,1678,876,802,45,71,262,170,101,95,99,24,9,0,0,43,50,243,143,79,108,93,21,15,7,0
202303,충청남도,울산광역시,100,66,34,0,8,26,12,7,6,6,1,0,0,0,0,4,14,8,4,2,2,0,0,0,0
202303,충청남도,세종특별자치시,493,270,223,16,28,63,58,36,29,25,12,3,0,0,14,22,41,39,30,39,25,9,3,1,0
202303,충청남도,경기도,3838,2123,1715,91,170,623,392,304,260,204,58,20,1,0,109,171,455,263,233,215,159,58,40,11,1
202303,충청남도,강원도,356,205,151,18,9,67,36,35,17,17,4,1,1,0,9,17,43,27,23,17,11,0,3,1,0
202303,충청남도,충청북도,700,375,325,16,25,148,60,53,41,25,3,3,1,0,20,41,112,43,44,35,14,7,9,0,0
202303,충청남도,충청남도,14368,7498,6870,601,732,1545,1662,1165,927,604,192,62,8,0,611,685,1348,1354,1063,884,530,206,151,36,2
202303,충청남도,전라북도,595,326,269,14,40,116,55,36,35,19,5,5,1,0,12,41,94,32,28,30,17,8,6,1,0
202303,충청남도,전라남도,308,173,135,5,12,70,33,15,18,16,4,0,0,0,11,11,44,21,12,12,13,5,5,1,0
202303,충청남도,경상북도,428,257,171,9,24,112,39,28,30,10,2,3,0,0,9,18,44,28,29,18,19,3,2,1,0
202303,충청남도,경상남도,436,260,176,11,27,98,44,33,28,15,2,1,1,0,9,25,38,44,22,22,13,3,0,0,0
202303,충청남도,제주특별자치도,125,66,59,1,4,26,11,10,10,2,1,0,1,0,4,7,18,8,3,12,5,0,1,1,0
202303,전라북도,서울특별시,1096,585,511,20,26,200,113,50,70,61,38,5,2,0,13,24,180,89,46,65,46,23,18,7,0
202303,전라북도,부산광역시,137,75,62,2,2,27,16,8,7,6,6,1,0,0,1,5,24,5,4,10,6,2,5,0,0
202303,전라북도,대구광역시,81,47,34,0,3,19,8,5,5,5,2,0,0,0,2,3,14,5,1,1,4,2,2,0,0
202303,전라북도,인천광역시,302,164,138,5,9,51,19,28,22,22,7,1,0,0,8,7,39,15,18,18,15,10,5,3,0
202303,전라북도,광주광역시,555,309,246,10,35,113,66,22,41,17,4,1,0,0,6,24,108,35,18,32,11,5,6,1,0
202303,전라북도,대전광역시,381,195,186,6,12,90,29,19,25,10,2,0,2,0,7,14,82,24,8,19,21,5,6,0,0
202303,전라북도,울산광역시,70,44,26,3,4,10,9,5,9,4,0,0,0,0,4,3,5,4,3,4,2,0,1,0,0
202303,전라북도,세종특별자치시,117,63,54,4,7,13,10,11,12,3,3,0,0,0,7,5,11,10,8,7,3,3,0,0,0
202303,전라북도,경기도,1406,797,609,42,68,223,136,102,109,90,20,6,1,0,42,25,150,92,75,88,86,25,21,5,0
202303,전라북도,강원도,103,57,46,0,7,27,9,3,9,2,0,0,0,0,6,2,12,7,7,5,4,2,1,0,0
202303,전라북도,충청북도,208,119,89,2,14,45,20,10,15,8,5,0,0,0,5,6,32,11,11,11,8,4,1,0,0
202303,전라북도,충청남도,523,302,221,17,32,92,40,36,40,29,13,3,0,0,13,22,64,31,28,32,18,6,5,1,1
202303,전라북도,전라북도,13038,6708,6330,483,672,1410,1225,1014,986,624,201,83,10,0,460,548,1307,1056,959,887,612,276,179,46,0
202303,전라북도,전라남도,541,309,232,7,44,106,29,42,45,27,4,5,0,0,16,27,64,27,29,32,21,4,10,2,0
202303,전라북도,경상북도,151,82,69,4,9,33,6,12,5,10,3,0,0,0,2,2,19,13,12,9,11,0,1,0,0
202303,전라북도,경상남도,205,109,96,1,13,39,14,13,19,8,2,0,0,0,9,7,31,12,13,15,3,2,2,2,0
202303,전라북도,제주특별자치도,116,55,61,0,3,29,5,6,7,3,2,0,0,0,2,3,16,5,10,8,13,2,1,1,0
202303,전라남도,서울특별시,958,502,456,12,31,149,86,55,69,71,17,12,0,0,11,12,147,80,46,58,65,20,10,7,0
202303,전라남도,부산광역시,319,171,148,8,9,52,24,27,30,17,4,0,0,0,6,7,55,24,17,15,14,8,1,1,0
202303,전라남도,대구광역시,95,58,37,1,4,29,8,8,4,2,1,1,0,0,1,0,12,7,7,5,4,1,0,0,0
202303,전라남도,인천광역시,279,161,118,7,7,39,22,34,26,19,4,3,0,0,8,9,28,15,16,18,10,6,6,2,0
202303,전라남도,광주광역시,2812,1481,1331,65,101,370,281,200,231,178,40,13,2,0,64,81,358,237,147,200,161,43,32,8,0
202303,전라남도,대전광역시,151,80,71,3,9,30,12,12,8,4,1,1,0,0,3,1,37,11,4,8,5,1,1,0,0
202303,전라남도,울산광역시,92,58,34,3,3,11,10,10,13,7,0,1,0,0,3,4,4,5,4,3,7,1,3,0,0
202303,전라남도,세종특별자치시,59,29,30,1,4,6,4,8,3,3,0,0,0,0,3,5,6,7,5,0,2,2,0,0,0
202303,전라남도,경기도,1215,710,505,30,38,193,101,114,124,96,10,1,3,0,19,22,109,73,88,84,53,27,24,6,0
202303,전라남도,강원도,112,67,45,5,6,28,6,13,4,2,2,1,0,0,4,6,7,5,7,6,7,1,1,1,0
202303,전라남도,충청북도,158,92,66,6,8,25,11,14,15,11,1,1,0,0,8,7,17,12,8,10,3,1,0,0,0
202303,전라남도,충청남도,248,152,96,2,13,39,33,23,19,17,5,1,0,0,3,4,27,17,16,14,7,2,6,0,0
202303,전라남도,전라북도,493,286,207,10,39,93,29,38,38,30,7,2,0,0,5,20,68,23,32,28,21,5,5,0,0
202303,전라남도,전라남도,12853,6578,6275,656,642,1216,1175,1092,949,607,179,56,6,0,596,643,1104,1112,979,953,528,179,141,40,0
202303,전라남도,경상북도,170,100,70,7,10,26,20,12,17,6,2,0,0,0,6,9,13,13,12,10,4,2,1,0,0
202303,전라남도,경상남도,389,233,156,11,13,66,33,47,38,22,2,0,1,0,8,13,33,23,22,30,17,7,2,1,0
202303,전라남도,제주특별자치도,111,61,50,5,4,13,9,9,11,9,0,1,0,0,8,2,9,10,8,10,2,0,1,0,0
202303,경상북도,서울특별시,1287,692,595,21,61,283,113,58,74,64,15,3,0,0,11,59,207,99,62,62,48,27,13,7,0
202303,경상북도,부산광역시,925,500,425,11,48,196,80,52,41,51,16,4,1,0,12,33,157,69,43,38,44,15,9,5,0
202303,경상북도,대구광역시,3785,2083,1702,57,134,657,357,242,287,254,80,14,1,0,33,113,497,262,175,258,238,70,43,13,0
202303,경상북도,인천광역시,376,210,166,9,25,84,35,17,18,18,4,0,0,0,3,33,49,27,11,18,18,2,3,2,0
202303,경상북도,광주광역시,109,67,42,5,3,38,11,4,4,2,0,0,0,0,2,10,14,6,9,0,0,1,0,0,0
202303,경상북도,대전광역시,309,167,142,4,26,63,32,15,13,9,3,1,1,0,4,24,59,22,7,14,9,1,2,0,0
202303,경상북도,울산광역시,694,391,303,11,26,132,64,46,37,59,14,2,0,0,7,38,80,33,36,47,40,10,9,3,0
202303,경상북도,세종특별자치시,81,45,36,3,8,12,7,3,4,6,2,0,0,0,3,1,9,7,5,3,3,2,2,1,0
202303,경상북도,경기도,1841,1073,768,43,118,366,165,117,111,119,27,6,1,0,39,99,210,118,76,93,94,22,16,1,0
202303,경상북도,강원도,454,257,197,6,52,93,27,26,26,19,4,4,0,0,11,59,50,20,16,13,19,3,5,1,0
202303,경상북도,충청북도,432,233,199,10,38,91,22,25,21,21,4,1,0,0,1,39,63,25,28,20,16,5,1,1,0
202303,경상북도,충청남도,356,207,149,12,27,79,29,24,22,10,3,1,0,0,6,17,49,22,19,17,9,8,2,0,0
202303,경상북도,전라북도,182,99,83,7,9,37,16,13,8,7,1,1,0,0,3,12,28,11,14,8,4,1,2,0,0
